Segment,N,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
CU,1691326,0.006921812916608664,0.010747005631935818,0.014470374408855943,0.018191428436077125,0.021921329548207157,0.02565071491533488,0.029364760451711026,0.0330479107083713,0.03668559045681283,0.040264827533631836,0.04377443087929799,0.047204974085421736,0.05054869258189042,0.05379934474500704,0.05695206146645115,0.06000319645381084,0.06295018336855467,0.06579140268526901,0.06852605942642452,0.07115407198628539,0.07367597174810857,0.07609281293117717,0.07840609197483314,0.08061767571709907,0.0827297376219987,0.0847447013324349,0.086665190862615,0.08849398678835524,0.09023398784082601,0.09188817735679093,0.0934595940846072,0.09495130688929938,0.09636639294141576,0.09770791901293087,0.09897892553910417,0.10018241313800681,0.10132133130949957,0.1023985690629203,0.10341694724780082,0.10437921238473094,0.1052880318142108,0.10614599000013,0.10695558584155242,0.10771923086191046,0.10843924815866485,0.10911787200909324,0.10975724803925233,0.11035943387342523,0.11092640019061917,0.11146003212300996,0.11196213093872784,0.11243441595811611,0.11287852665864687,0.1132960249291081,0.11368839743854153,0.11405705808976986,0.11440335053124723,0.11472855070444969,0.11503386940712618,0.11532045485549958,0.11558939523096791,0.1158417211990428,0.1160784083902013,0.11630037983404432,0.1165085083396696,0.11670361881650541,0.11688649053102483,0.1170578592957919,0.11721841958819208,0.11736882659698414,0.11750969819549346,0.11764161684085576,0.11776513139922754,0.11788075889731399,0.11798898620093422,0.1180902716216545,0.118185046452781,0.11827371643621842,0.1183566631618762,0.11843424540144387,0.1185068003784676,0.11857464497674083,0.118638076889083,0.11869737570861705,0.11875280396467934,0.1188046081054998,0.11885301942978371,0.11889825496930832,0.1189405183246194,0.11898000045587728,0.11901688043086021,0.1190513261320851,0.11908349492495386,0.11911353428877954,0.11914158241248674,0.11916776875672383,0.11919221458406183,0.11921503345889385,0.11923633171858761,0.11925620891738195,0.11927475824445591,0.11929206691754042,0.11930821655338136,0.11932328351630572,0.1193373392460852,0.11935045056623535,0.11936267997383625,0.11937408591190658,0.11938472302531333,0.11939464240115047,0.11940389179447271,0.11941251584022537,0.11942055625216773,0.11942805200954557,0.1194350395322288,0.11944155284499168,0.1194476237315766,0.11945328187914729,0.11945855501370523,0.11946346902700895,0.1194680480955086,0.11947231479177672,0.11947629018889155,0.11947999395820065,0.11948344446086975,0.11948665883359841,0.11948965306886054,0.11949244209000856,0.11949503982155898,0.11949745925495918,0.11949971251011668,0.11950181089295628,0.11950376494925363,0.11950558451497997,0.11950727876337727,0.11950885624897116,0.1195103249487154,0.11951169230044976,0.11951296523884358,0.11951415022898378,0.11951525329775975,0.11951628006318538,0.11951723576179084,0.11951812527420919,0.11951895314907303,0.11951972362533184,0.1195204406530914,0.11952110791307143,0.11952172883477154,0.11952230661342939,0.11952284422584997,0.11952334444517992,0.11952380985469573,0.11952424286067062,0.11952464570438076,0.11952502047330728,0.1195253691115871,0.11952569342976206,0.1195259951138733,0.11952627573394325,0.11952653675188667,0.11952677952888824,0.11952700533228224,0.11952721534196735,0.11952741065638803,0.11952759229811043,0.11952776121902094,0.11952791830517212,0.11952806438129952,0.11952820021503177,0.11952832652081437,0.11952844396356631,0.11952855316208764,0.11952865469223496,0.11952874908987979,0.11952883685366528,0.11952891844757438,0.11952899430332242,0.11952906482258581,0.1195291303790782
HU,4850739,0.004535818308701995,0.007084408960931734,0.009572927237477057,0.012062167185038514,0.014558358663961426,0.017055461462630962,0.019544313920633254,0.02201542164473355,0.024459930493061284,0.026869961813215337,0.02923869529080383,0.031560345753502715,0.03383009543115085,0.036044009342114554,0.038198946773886,0.04029247500982985,0.04232278813968156,0.04428863212627878,0.04618923644985663,0.04802425221687871,0.04979369640541305,0.05149790182173471,0.053137472309096184,0.05471324275005074,0.05622624342205797,0.05767766829322357,0.059068846875790545,0.06040121928654772,0.06167631419406935,0.06289572936184333,0.06406111452347986,0.06517415635120939,0.06623656530176172,0.06725006414456865,0.06821637799617356,0.0691372257018991,0.07001431242137306,0.07084932328857978,0.07164391802982689,0.07239972643452308,0.0731183445840618,0.07380133175351146,0.07445020790931327,0.07506645173387458,0.07565149911489698,0.07620674204356112,0.07673352787137253,0.07723315888061033,0.07770689212796422,0.0781559395251441,0.07858146812404021,0.07898460057744165,0.07936641574941708,0.07972794945226026,0.08007019528942809,0.0803941055861777,0.08070059239166598,0.08099052853812767,0.08126474874441941,0.0815240507527197,0.08176919648852989,0.08200091323533713,0.08221989481639391,0.08242680277705057,0.08262226756195622,0.08280688968223326,0.08298124086843392,0.08314586520571902,0.08330128024825996,0.08344797811036588,0.08358642653228358,0.08371706991901164,0.08384033035082143,0.08395660856448516,0.08406628490448467,0.08416972024371323,0.08426725687339195,0.0843592193621057,0.08444591538402108,0.08452763651648756,0.08460465900733909,0.0846772445123153,0.08474564080310602,0.08481008244659433,0.08487079145593228,0.0849279779141321,0.08498184057089395,0.08503256741342109,0.08508033621199657,0.08512531504111068,0.08516766277693845,0.0852075295719719,0.08524505730761187,0.0852803800255203,0.0853136243385289,0.08534490982188786,0.08537434938562904,0.08540204962880245,0.08542811117632904,0.0854526289991968,0.08547569271870793,0.08549738689546581,0.08551779130377121,0.08553698119207619,0.08555502753012369,0.08557199724338008,0.08558795343534671,0.08560295559831574,0.08561705981311432,0.08563031893836172,0.08564278278974184,0.08565449830977571,0.08566550972855674,0.08567585871589455,0.08568558452529267,0.0856947241301682,0.08570331235270344,0.08571138198570234,0.08571896390780806,0.08572608719242171,0.08573277921064679,0.08573906572856868,0.08574497099916444,0.0857505178491237,0.08575572776084854,0.08576062094988682,0.08576521643804147,0.08576953212238637,0.08577358484040762,0.08577739043147871,0.08578096379486741,0.08578431894446181,0.08578746906039446,0.08579042653773317,0.08579320303239951,0.085795809504467,0.0857982562589833,0.08580055298445326,0.0858027087891126,0.0858047322351148,0.08580663137074762,0.0858084137607895,0.08581008651510966,0.08581165631561123,0.08581312944161017,0.0858145117937384,0.08581580891645507,0.0858170260192444,0.08581816799657495,0.0858192394466912,0.08582024468930353,0.08582118778224022,0.08582207253712049,0.08582290253410524,0.0858236811357783,0.08582441150020838,0.0858250965932391,0.08582573920005188,0.08582634193604363,0.08582690725705909,0.08582743746901565,0.08582793473695542,0.08582840109355885,0.08582883844715053,0.0858292485892274,0.08582963320153732,0.08582999386273403,0.08583033205463418,0.0858306491680989,0.08583094650856285,0.08583122530123097,0.08583148669596323,0.08583173177186501,0.08583196154160141,0.08583217695545123,0.08583237890511645,0.08583256822730158,0.08583274570707672,0.08583291208103708,0.08583306804027117
