Segment,N,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
CU,1691326,0.009021937209997957,0.013403507992574525,0.01741268276818621,0.02122781790620482,0.024898820485088933,0.028442887945855217,0.03186607557451847,0.035170289235534745,0.038355995479330114,0.041423366767299796,0.044372772643380236,0.047204974085421736,0.0499211773408054,0.052523021011676184,0.05501253295258964,0.05739207557668447,0.05966428904850137,0.06183203705946252,0.06389835732936265,0.0658664176119484,0.0677394772649386,0.06952085408483052,0.07121389594481692,0.07282195672045941,0.07434837599163262,0.07579646204181871,0.07716947772085157,0.07847062878570665,0.07970305438116264,0.08086981936579092,0.08197390822782888,0.08301822036986818,0.08400556657116519,0.08493866646215942,0.0858201468679401,0.08665254089640789,0.08743828766318588,0.08817973255933485,0.08887912797998018,0.08953863444235027,0.09016032203072287,0.09074617211358502,0.09129807928511062,0.09181785348900505,0.09230722228797267,0.09276783324664573,0.09320125639984513,0.09360898678161543,0.09399244699362866,0.09435298979435537,0.09469190069288565,0.09501040053349262,0.09530964805899614,0.09559074244273294,0.09585472578049245,0.09610258553516075,0.09633525692804262,0.0965536252719199,0.09675852824187076,0.09695075808072777,0.0971310637368054,0.097300152932192,0.09745869416048214,0.09760731861333642,0.09774662203569724,0.09787716650987587,0.09799948216905677,0.09811406884105067,0.09822139762336923,0.09832191239089881,0.09841603123762079,0.09850414785396555,0.09858663284150196,0.09866383496675055,0.09873608235598007,0.09880368363289421,0.09886692900114974,0.09892609127366545,0.09898142685068849,0.09903317664857898,0.09908156698126094,0.09912681039626497,0.09916910646725932,0.09920864254493153,0.09924559446804337,0.0992801272364382,0.09931239564773303,0.0993425448993787,0.09937071115772048,0.09939702209563776,0.09942159740028969,0.09944454925243763,0.099465982778762,0.099485996478537,0.09950468262597163,0.09952212764947349,0.09953841248903861,0.09955361293291867,0.09956779993466754,0.09958103991161885,0.09959339502579828,0.09960492344822894,0.09961567960754061,0.09962571442375294,0.09963507552805721,0.09964380746938296,0.09965195190849564,0.09965954780033318,0.09966663156525368,0.09967323724983253,0.0996793966778114,0.09968513959177243,0.09969049378607918,0.09969548523159635,0.0997001381926737,0.09970447533685167,0.09970851783772272,0.09971228547135652,0.09971579670667582,0.09971906879014698,0.09972211782512956,0.09972495884620827,0.09972760588881428,0.09973007205442294,0.09973236957159927,0.09973450985314779,0.09973650354960618,0.09973836059930971,0.0997400902752399,0.09974170122885674,0.09974320153110443,0.0997445987107664,0.09974589979033711,0.09974711131956689,0.0997482394068263,0.09974928974842881,0.09975026765604114,0.09975117808230238,0.09975202564476737,0.09975281464828019,0.09975354910587894,0.09975423275832608,0.09975486909235275,0.09975546135769978,0.09975601258303315,0.09975652559080687,0.09975700301114178,0.09975744729478306,0.09975786072519838,0.09975824542987036,0.09975860339083784,0.09975893645453437,0.09975924634096953,0.09975953465229731,0.09975980288081042,0.09976005241639967,0.09976028455351295,0.09976050049764677,0.09976070137140165,0.09976088822013007,0.09976106201720404,0.09976122366892724,0.09976137401911594,0.09976151385337029,0.09976164390305652,0.09976176484902004,0.09976187732504635,0.09976198192108804,0.09976207918627153,0.09976216963170093,0.09976225373307017,0.09976233193309761,0.09976240464379507,0.09976247224858198,0.09976253510425516,0.09976259354282416,0.0997626478732213,0.09976269838289463,0.09976274533929178,0.09976278899124234
HU,4850739,0.005822687219642418,0.008737880452885913,0.01142284358754979,0.013985147092423272,0.016454728934202183,0.018842156754653876,0.021151450368906716,0.023384164300673534,0.025540953908012285,0.027622237822333622,0.029628487115184787,0.031560345753502715,0.03341867072060174,0.035204533230822024,0.036919201581803784,0.03856411618730768,0.04014086227136621,0.04165114303927731,0.043096754702206204,0.04447956394706034,0.04580148801695823,0.04706447734200303,0.04827050054783415,0.04942153162113577,0.05051953899853468,0.05156647635166347,0.052564274857065225,0.053514836759589506,0.05442003005889017,0.055281684168917745,0.056101586419061336,0.05688147928250589,0.057623058232334844,0.05832797013902303,0.05899781213436524,0.0596341308767578,0.06023842216127879,0.060812130825368224,0.061356650907259044,0.06187332601979188,0.06236344990698698,0.06282826715485491,0.06326897403149241,0.06368671943461343,0.06408260592737183,0.06445769084569909,0.06481298746245427,0.06514946619550624,0.06546805584847275,0.0657696448742569,0.06605508265277112,0.06632518077534913,0.06658071432932582,0.06682242317713787,0.06705101322507247,0.0672671576774789,0.067471498272871,0.06766464649889249,0.06784718478360206,0.06801966766096536,0.06818262290882404,0.06833655265795244,0.06848193447111192,0.06861922239128243,0.06874884795848399,0.06887122119481057,0.06898673155748095,0.06909574885987134,0.06919862416063545,0.06929569062113843,0.06938726433153793,0.06947364510593519,0.06955511724709726,0.06963195028131726,0.06970439966403423,0.06977270745688006,0.0698371029768583,0.06989780341838851,0.06995501444897323,0.07000893077926108,0.07005973670829084,0.07010760664470844,0.07015270560475102,0.07019518968779122,0.07023520653023073,0.07027289573852523,0.0703083893021126,0.070341811987006,0.07037328171079962,0.0704029098998192,0.07043080182913558,0.07045705694614031,0.07048176917836613,0.07050502722621574,0.07052691484124346,0.07054751109061591,0.07056689060835647,0.07058512383396101,0.07060227723895027,0.0706184135419067,0.07063359191252264,0.07064786816516803,0.07066129494246726,0.0706739218893547,0.0706857958180618,0.07069696086446912,0.07070745863624009,0.07071732835313571,0.07072660697989237,0.07073532935203003,0.07074352829493998,0.07075123473658874,0.0707584778141577,0.07076528497492496,0.0707716820716817,0.07077769345296199,0.07078334204835206,0.07078864944913314,0.07079363598449927,0.07079832079358066,0.07080272189349188,0.07080685624361405,0.07081073980630917,0.07081438760425586,0.07081781377458654,0.07082103161999609,0.07082405365698498,0.07082689166139076,0.07082955671135424,0.07083205922785915,0.07083440901297793,0.07083661528594751,0.07083868671719505,0.07084063146042517,0.07084245718287573,0.07084417109384339,0.07084577997157437,0.07084729018861166,0.07084870773568368,0.07085003824421693,0.07085128700754867,0.0708524590009131,0.07085355890026954,0.07085459110003847,0.0708555597298063,0.07085646867005808,0.07085732156699284,0.07085812184647351,0.0708588727271615,0.07085957723288153,0.07086023820426159,0.07086085830968898,0.07086144005562202,0.07086198579629442,0.07086249774284722,0.07086297797192168,0.07086342843374376,0.07086385095973013,0.07086424726964345,0.07086461897832261,0.07086496760201341,0.07086529456432249,0.07086560120181652,0.07086588876928783,0.07086615844470544,0.07086641133387048,0.07086664847479285,0.07086687084180604,0.07086707934943517,0.07086727485603299,0.07086745816719736,0.07086763003898344,0.07086779118092242,0.07086794225885841,0.07086808389761454,0.07086821668349766,0.07086834116665239,0.07086845786327216,0.07086856725767718,0.07086866980426586
