Segment,Aging,Year,N,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
CU,2,2014,13431,0.005509641873278237,0.06968952423497878,0.09880128061946243,0.12396694214876032,0.14615441888169162,0.16700171245625792,0.1856898220534584,0.20139974685429232,0.21509939691757876,0.2285756831211377,0.2401906038269675,0.25053979599434145,0.2609634427816246,0.2722060903879085,0.28255528255528256,0.29223438314347405,0.3007222098131189,0.3085399449035813,0.315166406075497,0.3217184126275036,0.3287916015188743,0.33519469883106245,0.34122552304370485,0.3465118010572556,0.35135135135135137,0.35544635544635544,0.3595413595413595,0.3635619090164545,0.3667634576725486,0.3695927332290969,0.3724964634055543,0.3756235574417393,0.3784528329982875,0.38150547241456334,0.38493038493038495,0.3879085697267515,0.39088675452311816,0.3931203931203931,0.3956518501973048,0.3979599434144889,0.4001935820117638,0.4021294021294021,0.4033951306678579,0.4043630407266771,0.40540540540540543,0.40637331546422456,0.4073412255230437,0.4082346809619537,0.40927704564068196,0.4100215918397737,0.4108405926587745,0.41136177499813853,0.4118829573375028,0.4125530489166853,0.4129253220162311,0.4133720497356861,0.4139676866949594,0.4145633236542328,0.4151589606135061,0.4156801429528702
CU,2,2015,14981,0.0011347707095654494,0.0795007008877912,0.11834990988585542,0.14898871904412256,0.17595621120085442,0.19978639610172885,0.2212135371470529,0.24123890260997266,0.25859421934450305,0.2750150190240972,0.290768306521594,0.3055870769641546,0.3179360523329551,0.32821573993725384,0.3368266470863093,0.3444362859622188,0.3508444029103531,0.35725251985848744,0.3646619050797677,0.3716040317735799,0.3782791535945531,0.3841532607970096,0.3892263533809492,0.39436619718309857,0.3988385288031507,0.4030438555503638,0.40691542620652826,0.41011948468059545,0.4135237968092917,0.4171951138108271,0.4199986649756358,0.4231359722314933,0.4262065282691409,0.4288765769975302,0.4313463720712903,0.4337494159268407,0.4362859622188105,0.4387557572925706,0.4405580401842333,0.44256057673052535,0.4444963620586076,0.4462318937320606,0.4473666644416261,0.4489019424604499,0.45037046926106394,0.4516387424070489,0.4528402643348241,0.4540417862625993,0.4552011123628502,0.4560292024344582,0.4569401015132268,0.4575197645633521,0.45809942761347777,0.45884470867792493,0.45925875371372876,0.45975560775669344,0.4604180798139797,0.46108055187126606,0.46174302392855227,0.4623226869786778
CU,2,2016,14562,0.020326878176074717,0.0872819667628073,0.12374673808542785,0.15142150803461066,0.17792885592638374,0.2015519846174976,0.22380167559401185,0.24392253811289655,0.2618459002884219,0.2790825436066474,0.2939156709243236,0.3068259854415602,0.319324268644417,0.3302430984754841,0.3404752094492515,0.34981458590852904,0.3589479467106167,0.36718857299821456,0.3735750583711029,0.3799615437439912,0.3853866227166598,0.38991896717483865,0.3946573272902074,0.3992583436341162,0.403790688092295,0.4080483450075539,0.4121686581513528,0.4164263150666117,0.41917319049581103,0.4220574096964703,0.4248042851256695,0.426933113583299,0.4289245982694685,0.4312594423842879,0.4331135832989974,0.4348303804422469,0.4377272688667853,0.44021562174427337,0.4424811370506431,0.4447466523570129,0.4469378884730099,0.4488691474227022,0.4501318936590394,0.4514689190857494,0.4528059445124594,0.4539944115584239,0.45514573900920197,0.4562599268647936,0.45742491664704904,0.4582570522058031,0.45917240132043236,0.4597548962115599,0.46033739110268784,0.46108631310556647,0.46150238088494333,0.4620016622201957,0.4626673706671988,0.463333079114202,0.46399878756120505,0.4645812824523328
CU,2,2017,15407,0.028233919646913738,0.09132212630622444,0.12507301875770754,0.15460504965275526,0.18043746349062115,0.2036736548322191,0.22204192899331476,0.2387226585318362,0.2537158434477835,0.2667618614915298,0.2788342960991757,0.2903225806451613,0.3009021873174531,0.31063802167845783,0.3195949892905822,0.3270591289673525,0.3339391185824625,0.3408191081975725,0.3470500421886156,0.35276173168040503,0.3580190822353476,0.36288699941585,0.3677549165963523,0.3723632115272279,0.3768654047296211,0.3809583076408877,0.38489204210560496,0.3886211314247589,0.3916680702587018,0.3947377474421518,0.39748908773250313,0.40021768967334753,0.4027871231676426,0.4054020333609517,0.4079032518067257,0.41019982510693637,0.41293262202855757,0.4152800245125142,0.4174172118486539,0.41955439918479354,0.4216215148049942,0.42344337941940835,0.4246345985903714,0.42589588947727347,0.4271571803641756,0.4282783278191997,0.4293644394162543,0.4304155151553393,0.43151451519403605,0.43229951522167676,0.43316301525208134,0.43371251527142957,0.4342620152907781,0.4349685153156547,0.4353610153294749,0.43583201534605925,0.4364600153681717,0.43708801539028425,0.43771601541239663,0.438265515431745
CU,2,2018,14831,0.02123929606904457,0.09507113478524712,0.1347852471175241,0.1671498887465444,0.19830085631447644,0.2255410963522352,0.24779178747218664,0.26626660373541905,0.2831231879172005,0.29910322972152925,0.3121165127098645,0.3231744319331131,0.3359988141526811,0.34775130770912105,0.3583744899954796,0.3678492201427723,0.3764434703167813,0.3846166213731328,0.39206241940807596,0.3992019635392683,0.4059969720287409,0.41202634575883634,0.4177877473231497,0.4232620358526966,0.42837963985238114,0.43303200712482165,0.4375034490033339,0.44174227251822407,0.44520570148770755,0.44869497694203797,0.4518224016085118,0.4549239797901388,0.45784463257783753,0.46081697833523,0.46366009166838806,0.4662705866379241,0.4693769332178488,0.47204520528009175,0.4744745276054174,0.47690384993074314,0.4792535223437631,0.4813244200637129,0.4826784685729108,0.4841121669944145,0.4855458654159182,0.4868202640128104,0.48805483765354973,0.4892495863381361,0.49049881015880603,0.4913911128878562,0.49237264588981117,0.49299725780014597,0.49362186971048116,0.4944249421666263,0.4948710935311512,0.4954064751685812,0.4961203173518212,0.4968341595350613,0.4975480017183012,0.49817261362863624
CU,3,2014,2412,0.3992537313432836,0.4560530679933665,0.4912935323383085,0.5153399668325042,0.5368988391376451,0.5576285240464345,0.5717247097844113,0.5829187396351575,0.5957711442786071,0.6044776119402985,0.6131840796019901,0.6231343283582089,0.62893864013267,0.632669983416252,0.6364013266998342,0.6413764510779436,0.6480099502487562,0.6521558872305141,0.6583747927031509,0.662106135986733,0.6641791044776121,0.6666666666666666,0.6670812603648425,0.6699834162520729,0.6724709784411277,0.6749585406301825,0.6774461028192371,0.6791044776119403,0.6795190713101161,0.6803482587064676,0.681592039800995,0.6828358208955224,0.6836650082918739,0.6857379767827528,0.6857379767827528,0.6861525704809287,0.6869817578772802,0.6886401326699834,0.6898839137645107,0.6907131011608624,0.6911276948590381,0.6915422885572139,0.6919568822553898,0.6927860696517413,0.6936152570480929,0.6940298507462687,0.6940298507462687,0.6940298507462687,0.6940298507462687,0.6948590381426202,0.6956882255389718,0.6965174129353234,0.6969320066334992,0.6973466003316751,0.6981757877280266,0.6985903814262023,0.6990049751243781,0.6990049751243781,0.6998341625207297,0.7002487562189055
CU,3,2015,3137,0.464456487089576,0.5358622888109659,0.5887790883009244,0.6254383168632451,0.6550844756136436,0.677398788651578,0.6971628944851769,0.7102327064073956,0.7233025183296142,0.7350972266496653,0.7405164169588779,0.7472107108702583,0.7548613324832643,0.7605992986930188,0.7663372649027733,0.7711189034109022,0.7739878865157794,0.7771756455211986,0.7803634045266178,0.7819572840293274,0.7841887153331208,0.7867389225374561,0.7883328020401658,0.7896079056423334,0.791201785145043,0.7924768887472107,0.7947083200510041,0.7959834236531719,0.7988524067580491,0.7998087344596748,0.8010838380618426,0.8026777175645521,0.8042715970672617,0.8065030283710551,0.8077781319732228,0.8087344596748486,0.8096907873764744,0.8106471150781001,0.8116034427797258,0.8119222186802678,0.8122409945808097,0.8122409945808097,0.8125597704813516,0.8125597704813516,0.8125597704813516,0.8128785463818935,0.8128785463818935,0.8131973222824355,0.8131973222824355,0.8141688841967513,0.8151404461110674,0.8161120080253834,0.8165977889825412,0.8170835699396993,0.8180551318540151,0.8185409128111731,0.8190266937683311,0.8190266937683311,0.8199982556826472,0.8204840366398052
CU,3,2016,2923,0.4303797468354431,0.5237769414984604,0.5774888812863497,0.6140951077659939,0.6428327061238454,0.6674649332877179,0.6879917892576121,0.7013342456380431,0.7129661306876497,0.7239137872049265,0.7314403010605542,0.7379404721176873,0.7437564146424905,0.7502565856996237,0.755730413958262,0.7615463564830653,0.7673622990078687,0.7718097844680123,0.7765993841943208,0.7807047553882996,0.7841258980499487,0.7902839548409168,0.7926787547040711,0.7937050975025659,0.7957577830995552,0.7978104686965446,0.7988368114950394,0.8002052685596991,0.8022579541566883,0.8036264112213479,0.8053369825521725,0.8073896681491618,0.8094423537461513,0.8104686965446459,0.8118371536093055,0.8125213821416353,0.8134905154695713,0.814847302128682,0.8160102621222053,0.8165917421189669,0.8169793954501413,0.8171732221157285,0.8175608754469029,0.8179485287780773,0.8183361821092519,0.8187238354404263,0.8187238354404263,0.8189176621060135,0.8189176621060135,0.819896058357036,0.820874454608059,0.8218528508590818,0.822342048984593,0.8228312471101045,0.823809643361127,0.8242988414866385,0.8247880396121499,0.8247880396121499,0.8257664358631727,0.8262556339886841
CU,3,2017,3005,0.4212978369384359,0.5214642262895175,0.5850249584026622,0.6242928452579035,0.6599001663893511,0.6845257903494176,0.7034941763727122,0.7171381031613977,0.7297836938435941,0.7404326123128121,0.7484193011647254,0.7567387687188021,0.7640599001663894,0.7703826955074875,0.7757071547420965,0.7823627287853577,0.7883527454242929,0.7926788685524127,0.7970049916805324,0.8019966722129783,0.8056572379367719,0.8096505823627288,0.8133111480865225,0.8153078202995009,0.8174690916148121,0.8195032293233404,0.8215373670318687,0.823062970313265,0.8250971080217934,0.8262413104828406,0.8277669137642368,0.829546784259199,0.8311995211473783,0.8331065252491237,0.8341235941033878,0.834886395744086,0.835882204899315,0.8372763377166358,0.8384713087029106,0.8390687941960481,0.8394671178581397,0.8396662796891855,0.8400646033512772,0.8404629270133688,0.8408612506754605,0.841259574337552,0.841259574337552,0.8414587361685979,0.8414587361685979,0.8424640632130047,0.8434693902574117,0.8444747173018188,0.8449773808240221,0.8454800443462257,0.8464853713906325,0.846988034912836,0.8474906984350395,0.8474906984350395,0.8484960254794466,0.8489986890016501
CU,3,2018,2886,0.4331254331254331,0.5252945252945252,0.5786555786555787,0.6167706167706167,0.6444906444906445,0.6652806652806653,0.683991683991684,0.6995841995841996,0.7162162162162162,0.7283437283437283,0.7376992376992377,0.7453222453222453,0.7522550567368156,0.7581074300088555,0.7634195842096301,0.7691819209697924,0.7745841116824446,0.7787257912288111,0.783407689846443,0.787099186833422,0.7900703917253806,0.7940319982479922,0.796192874533053,0.7979936047706037,0.8001089784305288,0.8020999183457526,0.8040908582609763,0.8055840631973941,0.8075750031126178,0.8086949068149311,0.8101881117513489,0.8119301841771696,0.8135478228582889,0.8154143290288112,0.816409798986423,0.8171564014546319,0.818131063193008,0.8194955896267347,0.8206651837127862,0.8212499807558119,0.8216398454511624,0.8218347777988376,0.8222246424941881,0.8226145071895387,0.8230043718848892,0.8233942365802396,0.8233942365802396,0.8235891689279148,0.8235891689279148,0.8245731464296207,0.8255571239313269,0.8265411014330329,0.8270330901838857,0.8275250789347388,0.8285090564364447,0.8290010451872977,0.8294930339381507,0.8294930339381507,0.8304770114398567,0.8309690001907097
