Segment,Aging,Year,N,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
HU,0,2014,784923,4.459036109274413e-05,0.00014014113486291013,0.0003032144554306601,0.0012154058423565115,0.002242258157806562,0.003419443690655007,0.004713838172661522,0.00607320718083175,0.007535771024673758,0.009053117312143994,0.010636712136094878,0.012182086650537697,0.01375166736100229,0.01536201640160882,0.016964721380313737,0.01856870036933559,0.020235105863887284,0.02185055094576156,0.023464722017318897,0.02508271511982704,0.026652295830291634,0.028232068623291712,0.029774895117100658,0.031288419373620084,0.03276627134126532,0.03424539731922749,0.03571305720433724,0.03715905891405909,0.03855919625237125,0.039896907085153574,0.041146711206067346,0.04238122720317789,0.04359918106616827,0.04479420274345382,0.04595227812154823,0.04704155694252812,0.04810280753653543,0.04909526157342822,0.05002019306352343,0.05085976586238395,0.051671310434271894,0.052431894593482416,0.053159354484452616,0.05386643021035184,0.05454292968864462,0.055148084589189,0.05572393725244387,0.0562590215855568,0.05678773586708505,0.05727568181847137,0.05774324360478671,0.058185325184763347,0.05861211864093675,0.05901980194235613,0.05940200503743679,0.05975872792617875,0.06008487456731425,0.06039063704337878,0.06067856337500621,0.06091298127332235
HU,0,2015,888469,1.913403844140876e-05,6.415530536237055e-05,0.0001530723075312701,0.0010681295576998185,0.00216777400224431,0.003394603525840519,0.004719354304989819,0.006099256136117299,0.0074543962704382485,0.00882641937985456,0.010264848857979288,0.01171228258948821,0.013166469511035275,0.014672430889541448,0.01620315396485415,0.01771699406507149,0.01922295544357766,0.020704155125277304,0.02215946757849739,0.023574260891488615,0.024985677609460768,0.026353198592184983,0.02767344724464219,0.028944172503486333,0.030181131812139758,0.031329174118624285,0.03242431643647668,0.03347443748740812,0.03445365004293904,0.03541597962337459,0.03633441346856221,0.0372280856169433,0.03809249394182577,0.03888599377130772,0.03964685318227198,0.040369444516353416,0.041054893305225056,0.04172345911900134,0.0423582589825869,0.04298292906111524,0.04356933106276077,0.0441275947725807,0.04464759040551781,0.04513156902491815,0.04559191147918498,0.0460376220217025,0.046469826184143734,0.04683449844620353,,,,,,,,,,,,
HU,0,2016,904604,4.9745524008295345e-05,0.00013486564286693405,0.00045434245260909744,0.0013740819187180247,0.0024541125177425702,0.003599365026022436,0.004762304831727474,0.005983833810153393,0.0072462646638750215,0.008547386480714214,0.009807606422257696,0.011054560890732298,0.012294882622672462,0.013496513391495064,0.014712515089475615,0.01588761491216046,0.017021812859549592,0.018121741668177458,0.019216143196359954,0.02023205734221825,0.021204858700602694,0.022104699957108304,0.02294816295307118,0.02382147326343903,0.024650565330243953,0.0254785519409598,0.0262755857811816,0.02704608867526564,0.027816591569349684,0.028546192588138015,0.029217204434205463,0.02986279079022423,0.030477424375748945,0.031075476119937565,0.031646996917988425,0.03216324491158562,,,,,,,,,,,,,,,,,,,,,,,,
HU,0,2017,879753,5.001403803112919e-05,0.00012048836434772033,0.0004637665344704707,0.00137083931512595,0.002355206518193175,0.0033611706922283867,0.004397825298691792,0.005495860770011583,0.0065904861932837965,0.007665788010953074,0.00871039939619416,0.00974023390656241,0.010773478464978238,0.011835140090457209,0.012880888158380819,0.013939139735812211,0.014953060688625102,0.0159362912090098,0.016863824277950742,0.017760666914463492,0.018613178926357738,0.019463417572886936,0.020288649200400567,0.02100816933843931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,0,2018,774931,5.54888112619059e-05,0.00012517243470709004,0.00042197305308472625,0.0014194812183278252,0.0025524853180476713,0.00376033479109753,0.005004316513341188,0.006297334859490716,0.007581320143341794,0.008905308988800294,0.01023445958414362,0.01157135280431419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,1,2014,87703,0.0006271165182490907,0.001949762265828991,0.015210426097168854,0.02481100988563675,0.03436598520005017,0.04320262704810554,0.051514771444534396,0.059758503129881534,0.06750054160062939,0.07527678642691812,0.08242591473495775,0.08955223880597014,0.09670136711400978,0.10322337890380033,0.10981380340467259,0.11624459824635418,0.12183163631802789,0.12746428286375608,0.13285748492069827,0.13829629545169492,0.14314219581998336,0.14803370466232627,0.15284539867507382,0.1576570926878214,0.16238897187097362,0.16694981927642155,0.17119140736348815,0.17494270435446907,0.17889923947869515,0.1827189491807578,0.18664127794944302,0.1901987389256924,0.19352815753166938,0.19666374012291485,0.19958268246240152,0.20237620149823837,0.20495308028231646,0.20741593788125834,0.20984458912465936,0.21223903401251953,0.21401776450064422,0.21581929922579615,0.21742699793621656,0.21893207758001437,0.22034594027570323,0.22158877119368778,0.22276318940059062,0.2240060203185752,0.22505501522182822,0.22605840165102675,0.22699337536914357,0.22779152366509697,0.22869229102767294,0.22951324356065356,0.23029998973809335,0.2309157041378288,0.23147440794499619,0.23202170963364993,0.23251200072973557,0.2328654664036578
HU,1,2015,88654,0.000236875944683827,0.0006203893789338326,0.016479797865860537,0.027500169197103345,0.03793399057008144,0.04757822546078011,0.0572562997721479,0.06652830103548628,0.07524759176122905,0.08388792383874388,0.09190786653732488,0.10011956595303088,0.10821846729983983,0.11555034177814875,0.1223407855257518,0.1288830735217813,0.13551559997292847,0.14199020912761973,0.1480925846549507,0.15398064385137727,0.15922575405509057,0.16425654792789948,0.1693099014144878,0.1739910212737158,0.1780743113677894,0.18204480339296591,0.18580097908723803,0.18938795767816455,0.19277189974507636,0.1957948879915176,0.19875019739662056,0.2014009520157015,0.20380355088320887,0.20602567284048098,0.20805603808062806,0.2101540821621134,0.2122070070160399,0.21404561553906198,0.2158052654138561,0.21730547973018702,0.2187605748189591,0.22011415164572382,0.2212082929140253,0.22225731495476797,0.22330633699551064,0.224366638843143,0.22523518397365036,0.2260022108421504,,,,,,,,,,,,
HU,1,2016,87779,0.00047847435035714694,0.0049214504608163685,0.019480741407398125,0.030656535162168628,0.04128550108795954,0.051504346142015746,0.06168901445676073,0.07043825972043427,0.0787432073730619,0.08677474111119972,0.09476070586358924,0.10225680401918455,0.10888709144556215,0.11519839597170166,0.12112236411898063,0.12665899588739904,0.13183107576983105,0.13661581927340252,0.14097904965880223,0.1451144351154604,0.14920425158637032,0.15279280921404892,0.15632440560954214,0.1595256268583602,0.16271545586074118,0.1657457934130031,0.16863942400802015,0.17154444684947426,0.17411909454425317,0.17644311281741645,0.17858485514758654,0.18032786885245902,0.18196835233939782,0.18354048234771414,0.18515818134177878,0.1863429749712346,,,,,,,,,,,,,,,,,,,,,,,,
HU,1,2017,84671,0.00021258754473196253,0.005810726222673643,0.019687968726010086,0.02950242704113569,0.03860826020715475,0.04741883289437942,0.056323888934818295,0.06435497395802577,0.07209079850243885,0.07883454783810277,0.08495234495872259,0.09118824627086015,0.09719974961911398,0.10272702578214502,0.1080299039812923,0.11288398625267211,0.1177498789432037,0.12209611319105715,0.1261116557026609,0.12966659186734536,0.13319790719372632,0.1365048245562235,0.13952829185907809,0.14211477365331696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,1,2018,74298,0.00010767449998654068,0.005329887749333764,0.02102344612237207,0.03332525774583434,0.04453686505693289,0.05537161161807855,0.06576220086677972,0.07519717892810035,0.08379767961452529,0.09210207542598724,0.09985463942501817,0.10647662117419042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,2,2014,26105,0.005746025665581306,0.07293621911511204,0.10511396284236736,0.13154568090404137,0.15410840835089062,0.1765945221221988,0.19666730511396285,0.21497797356828194,0.23202451637617313,0.24796016088871864,0.2623635318904424,0.2768052097299368,0.2900976824363149,0.30208772265849454,0.3124305688565409,0.3228500287301283,0.33215859030837,0.3413139245355296,0.35004788354721317,0.3578241716146332,0.36560045968205324,0.3729170656962268,0.3800421375215476,0.3860946178892932,0.3918406435548745,0.3975866692204558,0.403179467534955,0.4091936410649301,0.4148630530549703,0.4205707718827811,0.42547404711741044,0.4303007086764988,0.43493583604673436,0.43937942922811724,0.4434399540317947,0.4478835472131776,0.45144608312583795,0.4545872438230224,0.4576134840068952,0.4600651216242099,0.4624401455659835,0.46447040796782224,0.466500670369661,0.46845431909595864,0.4702547404711741,0.47186362765753687,0.47301283279065315,0.47412373108599887,0.4752346293813446,0.4762689140011492,0.47722658494541276,0.47822256272744684,0.479295154185022,0.48032943880482665,0.48121049607354915,0.4819383259911894,0.4826661559088297,0.48335567898869947,0.48416012258188085,0.4849262593372917
HU,2,2015,36145,0.0005533268778530917,0.07016184811177203,0.10485544335316088,0.13465209572554987,0.16029879651404066,0.18315119656937337,0.20331996126711854,0.22207774242633835,0.2398948678932079,0.25638400885323004,0.271683497025868,0.2857656660672292,0.2983261861944944,0.3108313736339743,0.32258956978835246,0.33371144003319964,0.34380965555401855,0.3532162124775211,0.3617374463964587,0.36976068612532853,0.3775072624152718,0.3848388435468253,0.3914787660810624,0.3975100290496611,0.4031816295476553,0.4084659012311523,0.4136395075390787,0.4185087840641859,0.422907732743118,0.4271130170148015,0.4308203070964172,0.4342232673952137,0.4373495642550837,0.4402268640199198,0.4429934984091852,0.44559413473509474,0.44808410568543366,0.45035274588463137,0.45226172361322453,0.4540323696223544,0.4561626781020888,0.4583483192696085,0.46022963065430905,0.46205560935122425,0.4634942592336423,0.4647669110527044,0.46601189652787384,0.46711855028358,,,,,,,,,,,,
HU,2,2016,37905,0.013533834586466165,0.0677746999076639,0.09829837752275425,0.12338741590819154,0.1459701886294684,0.16691729323308271,0.18562194961086928,0.20313942751615882,0.21931143648595172,0.23390054082574857,0.24730246669304842,0.2591214879303522,0.27101965439915576,0.2812821527502968,0.289882601239942,0.2985094314734204,0.3060282284659016,0.3131249175570505,0.3195620630523678,0.3261838807545179,0.3322780635800026,0.3381084289671547,0.34343754122147474,0.34805434639229654,0.3527502967946181,0.3570505210394407,0.3609022556390977,0.36435826408125577,0.36747130985358134,0.3709009365519061,0.3740667458118982,0.37659939321989183,0.3790265136525524,0.3815063975728796,0.38356417359187445,0.3853581321725366,,,,,,,,,,,,,,,,,,,,,,,,
HU,2,2017,35721,0.018840457993897147,0.06788723719940651,0.09294252680496067,0.11494639007866521,0.13392682175750958,0.15229136922258615,0.16830435878054925,0.1832535483329134,0.19660703787687914,0.20847680636040425,0.22003863273704544,0.2309845748999188,0.24050278547633044,0.24915315920606926,0.2569636908261247,0.2646062540242434,0.2714089751126788,0.27787575935724085,0.28372665938803504,0.288933680468072,0.2941127068111195,0.2985918647294309,0.30321099633268944,0.30704627530024353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,2,2018,28951,0.017443266208421127,0.07512693862042762,0.107975544886187,0.13484853718351697,0.1596490622085593,0.18185900314324202,0.2002348796241926,0.21636558322683155,0.2312182653448931,0.2440330213118718,0.2555006735518635,0.26565576318607304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HU,3,2014,4447,0.4277040701596582,0.4926917022711941,0.5295704969642455,0.5547560152912075,0.5828648527096919,0.602428603552957,0.6177198111086125,0.6291882167753542,0.6402068810434001,0.6503260625140544,0.6608949853834045,0.6689903305599281,0.6775354171351473,0.6849561502136272,0.692376883292107,0.6979986507758039,0.7038452889588487,0.7078929615471105,0.7117157634360243,0.7155385653249382,0.7198111086125478,0.7238587812008095,0.7265572295929841,0.7292556779851586,0.7330784798740724,0.7357769282662469,0.7378007645603778,0.7402743422532044,0.7436474027434226,0.7452214976388577,0.7472453339329885,0.7490442995277715,0.7515178772205982,0.7524173600179896,0.7537665842140769,0.7548909377108163,0.7560152912075556,0.7580391275016866,0.7593883516977737,0.7609624465932089,0.7616370586912525,0.7620868000899483,0.7634360242860355,0.764335507083427,0.7652349898808185,0.76613447267821,0.7674836968742973,0.7681583089723409,0.7683831796716888,0.7686080503710366,0.7708567573645154,0.7722059815606026,0.7728805936586463,0.7737800764560377,0.7742298178547335,0.7744546885540814,0.7746795592534292,0.775129300652125,0.775129300652125,0.7753541713514729
HU,3,2015,7644,0.42569335426478283,0.501046572475144,0.5532443746729461,0.5886970172684458,0.6161695447409733,0.6397174254317112,0.6597331240188383,0.6746467817896389,0.6870748299319728,0.7005494505494505,0.7121925693354265,0.7214809000523287,0.7297226582940869,0.7356096284667714,0.7434589220303506,0.750392464678179,0.7565410779696494,0.7605965463108321,0.7655677655677655,0.7693615907901622,0.7730245944531658,0.7760334903192047,0.7783882783882784,0.7812663526949242,0.7832286760858189,0.7855834641548928,0.7878074306645735,0.7897697540554683,0.7916012558869702,0.793040293040293,0.7944793301936159,0.7963108320251178,0.7982731554160125,0.7990580847723705,0.8003663003663004,0.8011512297226583,0.8018053375196232,0.8023286237571952,0.803506017791732,0.8048142333856619,0.8059916274201988,0.8067765567765568,0.8080847723704867,0.8084772370486656,0.8087388801674515,0.8088697017268446,0.8095238095238095,0.8099162742019885,,,,,,,,,,,,
